Country,Country code,State,State code,State type,Year,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
India,IND,Nagaland,NL,state,2023,Power sector emissions,Fuel,Solar,%,0.0,,
India,IND,Nagaland,NL,state,2023,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Nagaland,NL,state,2023,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0,0.0,
India,IND,Nagaland,NL,state,2023,Power sector emissions,Fuel,Coal,ktCO2,0.0,0.0,
India,IND,Nagaland,NL,state,2023,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Nagaland,NL,state,2023,Power sector emissions,Fuel,Hydro,ktCO2,6.03,-0.87,-12.61
India,IND,Nagaland,NL,state,2023,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Nagaland,NL,state,2023,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Nagaland,NL,state,2023,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Nagaland,NL,state,2023,Power sector emissions,Fuel,Solar,ktCO2,0.0,0.0,
India,IND,Nagaland,NL,state,2023,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Nagaland,NL,state,2023,Power sector emissions,Total,Total emissions,ktCO2,6.03,-0.87,-12.61
India,IND,Odisha,OR,state,2019,Electricity generation,Aggregate fuel,Clean,%,15.74,,
India,IND,Odisha,OR,state,2019,Electricity generation,Aggregate fuel,Fossil,%,84.26,,
India,IND,Odisha,OR,state,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,14.84,,
India,IND,Odisha,OR,state,2019,Electricity generation,Aggregate fuel,Renewables,%,15.74,,
India,IND,Odisha,OR,state,2019,Electricity generation,Aggregate fuel,Wind and Solar,%,0.9,,
India,IND,Odisha,OR,state,2019,Electricity generation,Aggregate fuel,Clean,GWh,7381.76,,
India,IND,Odisha,OR,state,2019,Electricity generation,Aggregate fuel,Fossil,GWh,39513.76,,
India,IND,Odisha,OR,state,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,,
India,IND,Odisha,OR,state,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,6960.08,,
India,IND,Odisha,OR,state,2019,Electricity generation,Aggregate fuel,Renewables,GWh,7381.76,,
India,IND,Odisha,OR,state,2019,Electricity generation,Aggregate fuel,Wind and Solar,GWh,421.68,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Bioenergy,%,0.14,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Coal,%,84.26,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Hydro,%,14.7,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Other Renewables,%,0.0,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Solar,%,0.71,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Wind,%,0.19,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Bioenergy,GWh,65.6,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Coal,GWh,39513.76,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Gas,GWh,0.0,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Hydro,GWh,6894.48,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Nuclear,GWh,0.0,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Other Fossil,GWh,0.0,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Other Renewables,GWh,0.0,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Solar,GWh,332.76,,
India,IND,Odisha,OR,state,2019,Electricity generation,Fuel,Wind,GWh,88.92,,
India,IND,Odisha,OR,state,2019,Electricity generation,Total,Total Generation,GWh,46895.52,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Aggregate fuel,Clean,%,197.51,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Aggregate fuel,Fossil,%,32401.28,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,180.56,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Aggregate fuel,Renewables,%,197.51,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Aggregate fuel,Wind and Solar,%,16.95,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Aggregate fuel,Clean,ktCO2,197.51,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Aggregate fuel,Fossil,ktCO2,32401.28,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,180.56,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Aggregate fuel,Renewables,ktCO2,197.51,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,16.95,,
India,IND,Odisha,OR,state,2019,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,695.14,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Bioenergy,%,15.09,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Coal,%,32401.28,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Hydro,%,165.47,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Solar,%,15.97,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Wind,%,0.98,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Bioenergy,ktCO2,15.09,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Coal,ktCO2,32401.28,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Gas,ktCO2,0.0,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Hydro,ktCO2,165.47,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Solar,ktCO2,15.97,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Fuel,Wind,ktCO2,0.98,,
India,IND,Odisha,OR,state,2019,Power sector emissions,Total,Total emissions,ktCO2,32598.79,,
India,IND,Odisha,OR,state,2020,Electricity generation,Aggregate fuel,Clean,%,12.75,,
India,IND,Odisha,OR,state,2020,Electricity generation,Aggregate fuel,Fossil,%,87.26,,
India,IND,Odisha,OR,state,2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,12.05,,
India,IND,Odisha,OR,state,2020,Electricity generation,Aggregate fuel,Renewables,%,12.75,,
India,IND,Odisha,OR,state,2020,Electricity generation,Aggregate fuel,Wind and Solar,%,0.7,,
India,IND,Odisha,OR,state,2020,Electricity generation,Aggregate fuel,Clean,GWh,7835.34,453.58,6.14
India,IND,Odisha,OR,state,2020,Electricity generation,Aggregate fuel,Fossil,GWh,53656.87,14143.11,35.79
India,IND,Odisha,OR,state,2020,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2020,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,7406.49,446.41,6.41
India,IND,Odisha,OR,state,2020,Electricity generation,Aggregate fuel,Renewables,GWh,7835.34,453.58,6.14
India,IND,Odisha,OR,state,2020,Electricity generation,Aggregate fuel,Wind and Solar,GWh,428.85,7.17,1.7
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Bioenergy,%,0.08,,
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Coal,%,87.26,,
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Hydro,%,11.97,,
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Other Renewables,%,0.0,,
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Solar,%,0.7,,
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Bioenergy,GWh,47.42,-18.18,-27.71
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Coal,GWh,53656.87,14143.11,35.79
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Hydro,GWh,7359.07,464.59,6.74
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Other Renewables,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Solar,GWh,428.85,96.09,28.88
India,IND,Odisha,OR,state,2020,Electricity generation,Fuel,Wind,GWh,0.0,-88.92,-100.0
India,IND,Odisha,OR,state,2020,Electricity generation,Total,Total Generation,GWh,61492.21,14596.69,31.13
India,IND,Odisha,OR,state,2020,Power sector emissions,Aggregate fuel,Clean,%,208.11,,
India,IND,Odisha,OR,state,2020,Power sector emissions,Aggregate fuel,Fossil,%,43998.63,,
India,IND,Odisha,OR,state,2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,187.53,,
India,IND,Odisha,OR,state,2020,Power sector emissions,Aggregate fuel,Renewables,%,208.11,,
India,IND,Odisha,OR,state,2020,Power sector emissions,Aggregate fuel,Wind and Solar,%,20.58,,
India,IND,Odisha,OR,state,2020,Power sector emissions,Aggregate fuel,Clean,ktCO2,208.11,10.6,5.37
India,IND,Odisha,OR,state,2020,Power sector emissions,Aggregate fuel,Fossil,ktCO2,43998.63,11597.35,35.79
India,IND,Odisha,OR,state,2020,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2020,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,187.53,6.97,3.86
India,IND,Odisha,OR,state,2020,Power sector emissions,Aggregate fuel,Renewables,ktCO2,208.11,10.6,5.37
India,IND,Odisha,OR,state,2020,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,20.58,3.63,21.42
India,IND,Odisha,OR,state,2020,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,718.9,23.76,3.42
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Bioenergy,%,10.91,,
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Coal,%,43998.63,,
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Hydro,%,176.62,,
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Solar,%,20.58,,
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Bioenergy,ktCO2,10.91,-4.18,-27.7
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Coal,ktCO2,43998.63,11597.35,35.79
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Hydro,ktCO2,176.62,11.15,6.74
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Solar,ktCO2,20.58,4.61,28.87
India,IND,Odisha,OR,state,2020,Power sector emissions,Fuel,Wind,ktCO2,0.0,-0.98,-100.0
India,IND,Odisha,OR,state,2020,Power sector emissions,Total,Total emissions,ktCO2,44206.74,11607.95,35.61
India,IND,Odisha,OR,state,2021,Electricity generation,Aggregate fuel,Clean,%,10.09,,
India,IND,Odisha,OR,state,2021,Electricity generation,Aggregate fuel,Fossil,%,89.91,,
India,IND,Odisha,OR,state,2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,9.2,,
India,IND,Odisha,OR,state,2021,Electricity generation,Aggregate fuel,Renewables,%,10.09,,
India,IND,Odisha,OR,state,2021,Electricity generation,Aggregate fuel,Wind and Solar,%,0.89,,
India,IND,Odisha,OR,state,2021,Electricity generation,Aggregate fuel,Clean,GWh,6547.58,-1287.76,-16.44
India,IND,Odisha,OR,state,2021,Electricity generation,Aggregate fuel,Fossil,GWh,58374.73,4717.86,8.79
India,IND,Odisha,OR,state,2021,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2021,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,5972.13,-1434.36,-19.37
India,IND,Odisha,OR,state,2021,Electricity generation,Aggregate fuel,Renewables,GWh,6547.58,-1287.76,-16.44
India,IND,Odisha,OR,state,2021,Electricity generation,Aggregate fuel,Wind and Solar,GWh,575.45,146.6,34.18
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Bioenergy,%,0.14,,
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Coal,%,89.91,,
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Hydro,%,9.06,,
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Other Renewables,%,0.0,,
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Solar,%,0.89,,
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Bioenergy,GWh,93.04,45.62,96.2
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Coal,GWh,58374.73,4717.86,8.79
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Hydro,GWh,5879.09,-1479.98,-20.11
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Other Renewables,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Solar,GWh,575.45,146.6,34.18
India,IND,Odisha,OR,state,2021,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2021,Electricity generation,Total,Total Generation,GWh,64922.31,3430.1,5.58
India,IND,Odisha,OR,state,2021,Power sector emissions,Aggregate fuel,Clean,%,190.12,,
India,IND,Odisha,OR,state,2021,Power sector emissions,Aggregate fuel,Fossil,%,47867.28,,
India,IND,Odisha,OR,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,162.5,,
India,IND,Odisha,OR,state,2021,Power sector emissions,Aggregate fuel,Renewables,%,190.12,,
India,IND,Odisha,OR,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,%,27.62,,
India,IND,Odisha,OR,state,2021,Power sector emissions,Aggregate fuel,Clean,ktCO2,190.12,-17.99,-8.64
India,IND,Odisha,OR,state,2021,Power sector emissions,Aggregate fuel,Fossil,ktCO2,47867.28,3868.65,8.79
India,IND,Odisha,OR,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,162.5,-25.03,-13.35
India,IND,Odisha,OR,state,2021,Power sector emissions,Aggregate fuel,Renewables,ktCO2,190.12,-17.99,-8.64
India,IND,Odisha,OR,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,27.62,7.04,34.21
India,IND,Odisha,OR,state,2021,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,740.23,21.33,2.97
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Bioenergy,%,21.4,,
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Coal,%,47867.28,,
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Hydro,%,141.1,,
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Solar,%,27.62,,
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Bioenergy,ktCO2,21.4,10.49,96.15
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Coal,ktCO2,47867.28,3868.65,8.79
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Hydro,ktCO2,141.1,-35.52,-20.11
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Solar,ktCO2,27.62,7.04,34.21
India,IND,Odisha,OR,state,2021,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2021,Power sector emissions,Total,Total emissions,ktCO2,48057.4,3850.66,8.71
India,IND,Odisha,OR,state,2022,Electricity generation,Aggregate fuel,Clean,%,9.42,,
India,IND,Odisha,OR,state,2022,Electricity generation,Aggregate fuel,Fossil,%,90.58,,
India,IND,Odisha,OR,state,2022,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2022,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,8.44,,
India,IND,Odisha,OR,state,2022,Electricity generation,Aggregate fuel,Renewables,%,9.42,,
India,IND,Odisha,OR,state,2022,Electricity generation,Aggregate fuel,Wind and Solar,%,0.98,,
India,IND,Odisha,OR,state,2022,Electricity generation,Aggregate fuel,Clean,GWh,6592.66,45.08,0.69
India,IND,Odisha,OR,state,2022,Electricity generation,Aggregate fuel,Fossil,GWh,63362.63,4987.9,8.54
India,IND,Odisha,OR,state,2022,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2022,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,5905.0,-67.13,-1.12
India,IND,Odisha,OR,state,2022,Electricity generation,Aggregate fuel,Renewables,GWh,6592.66,45.08,0.69
India,IND,Odisha,OR,state,2022,Electricity generation,Aggregate fuel,Wind and Solar,GWh,687.66,112.21,19.5
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Bioenergy,%,0.1,,
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Coal,%,90.58,,
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Hydro,%,8.34,,
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Other Renewables,%,0.0,,
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Solar,%,0.98,,
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Bioenergy,GWh,67.79,-25.25,-27.14
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Coal,GWh,63362.63,4987.9,8.54
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Hydro,GWh,5837.21,-41.88,-0.71
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Other Renewables,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Solar,GWh,687.66,112.21,19.5
India,IND,Odisha,OR,state,2022,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Odisha,OR,state,2022,Electricity generation,Total,Total Generation,GWh,69955.29,5032.98,7.75
India,IND,Odisha,OR,state,2022,Power sector emissions,Aggregate fuel,Clean,%,188.69,,
India,IND,Odisha,OR,state,2022,Power sector emissions,Aggregate fuel,Fossil,%,51957.36,,
India,IND,Odisha,OR,state,2022,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2022,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,155.68,,
India,IND,Odisha,OR,state,2022,Power sector emissions,Aggregate fuel,Renewables,%,188.69,,
India,IND,Odisha,OR,state,2022,Power sector emissions,Aggregate fuel,Wind and Solar,%,33.01,,
India,IND,Odisha,OR,state,2022,Power sector emissions,Aggregate fuel,Clean,ktCO2,188.69,-1.43,-0.75
India,IND,Odisha,OR,state,2022,Power sector emissions,Aggregate fuel,Fossil,ktCO2,51957.36,4090.08,8.54
India,IND,Odisha,OR,state,2022,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2022,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,155.68,-6.82,-4.2
India,IND,Odisha,OR,state,2022,Power sector emissions,Aggregate fuel,Renewables,ktCO2,188.69,-1.43,-0.75
India,IND,Odisha,OR,state,2022,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,33.01,5.39,19.51
India,IND,Odisha,OR,state,2022,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,745.42,5.19,0.7
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Bioenergy,%,15.59,,
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Coal,%,51957.36,,
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Hydro,%,140.09,,
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Solar,%,33.01,,
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Bioenergy,ktCO2,15.59,-5.81,-27.15
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Coal,ktCO2,51957.36,4090.08,8.54
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Hydro,ktCO2,140.09,-1.01,-0.72
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Solar,ktCO2,33.01,5.39,19.51
India,IND,Odisha,OR,state,2022,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Odisha,OR,state,2022,Power sector emissions,Total,Total emissions,ktCO2,52146.05,4088.65,8.51
India,IND,Odisha,OR,state,2023,Electricity generation,Aggregate fuel,Clean,%,9.79,,
India,IND,Odisha,OR,state,2023,Electricity generation,Aggregate fuel,Fossil,%,90.22,,
India,IND,Odisha,OR,state,2023,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Odisha,OR,state,2023,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,8.77,,
India,IND,Odisha,OR,state,2023,Electricity generation,Aggregate fuel,Renewables,%,9.79,,
India,IND,Odisha,OR,state,2023,Electricity generation,Aggregate fuel,Wind and Solar,%,1.02,,
India,IND,Odisha,OR,state,2023,Electricity generation,Aggregate fuel,Clean,GWh,7146.95,554.29,8.41
India,IND,Odisha,OR,state,2023,Electricity generation,Aggregate fuel,Fossil,GWh,65912.05,2549.42,4.02
India,IND,Odisha,OR,state,2023,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
